cap-shape,cap-surface,cap-color,gill-attachment,gill-spacing,gill-color,stem-width,stem-color,ring-type,habitat
5,8,10,1,0,6,0.4952822789685086,11,1,0
5,8,10,1,0,6,0.4534324064879119,11,1,0
5,8,10,1,0,6,0.5690177685771786,11,1,0
5,8,7,1,0,6,0.4653895129109396,11,1,0
5,8,6,1,0,6,0.537132151449105,11,1,0
5,8,7,1,0,6,0.5431107046606191,11,1,0
5,8,7,1,0,6,0.567024917506674,11,1,0
5,8,7,1,0,6,0.4544288320231643,11,1,0
5,8,7,1,0,6,0.6327890028333257,11,1,0
5,8,10,1,0,6,0.4215467893598383,11,1,0
5,8,7,1,0,6,0.5231821939555727,11,1,0
5,8,10,1,0,6,0.5022572577152747,11,1,0
5,8,7,1,0,6,0.4962787045037607,11,1,0
5,8,10,1,0,6,0.4006218531195403,11,1,0
5,8,7,1,0,6,0.4703716405872011,11,1,0
5,8,10,1,0,6,0.4863144491512379,11,1,0
5,8,6,1,0,6,0.7095137690477527,11,1,0
5,8,6,1,0,6,0.4514395554174074,11,1,0
5,8,6,1,0,6,0.4753537682634627,11,1,0
5,8,6,1,0,6,0.507239385391536,11,1,0
5,8,7,1,0,6,0.5022572577152747,11,1,0
5,8,10,1,0,6,0.6218283219455505,11,1,0
5,8,10,1,0,6,0.4524359809526598,11,1,0
5,8,10,1,0,6,0.4883073002217425,11,1,0
5,8,7,1,0,6,0.6427532581858488,11,1,0
5,8,6,1,0,6,0.6377711305095873,11,1,0
5,8,10,1,0,6,0.6278068751570641,11,1,0
5,8,7,1,0,6,0.5959212580289905,11,1,0
5,8,6,1,0,6,0.5152107896735545,11,1,0
5,8,6,1,0,6,0.5301571727023389,11,1,0
5,8,6,1,0,6,0.4783430448692194,11,1,0
5,8,7,1,0,6,0.5182000662793116,11,1,0
5,8,10,1,0,6,0.5391250025196096,11,1,0
5,8,6,1,0,6,0.5182000662793116,11,1,0
5,8,7,1,0,6,0.4783430448692194,11,1,0
5,8,6,1,0,6,0.6337854283685782,11,1,0
5,8,7,1,0,6,0.5540713855483942,11,1,0
5,8,10,1,0,6,0.4952822789685086,11,1,0
5,8,10,1,0,6,0.4883073002217425,11,1,0
5,8,7,1,0,6,0.5490892578721327,11,1,0
5,8,7,1,0,6,0.4813323214749764,11,1,0
5,8,7,1,0,6,0.4992679811095177,11,1,0
5,8,7,1,0,6,0.4444645766706412,11,1,0
5,8,10,1,0,6,0.5869534282117199,11,1,0
5,8,6,1,0,6,0.5859570026764678,11,1,0
5,8,6,1,0,6,0.6108676410577752,11,1,0
5,8,10,1,0,6,0.6387675560448394,11,1,0
5,8,10,1,0,6,0.5062429598562839,11,1,0
5,8,7,1,0,6,0.4265289170360999,11,1,0
5,8,6,1,0,6,0.5560642366188988,11,1,0
5,8,6,1,0,6,0.5291607471670867,11,1,0
5,8,7,1,0,6,0.567024917506674,11,1,0
5,8,7,1,0,6,0.4404788745296321,11,1,0
5,8,10,1,0,6,0.5201929173498161,11,1,0
5,8,7,1,0,6,0.5839641516059633,11,1,0
5,8,6,1,0,6,0.6327890028333257,11,1,0
5,8,7,1,0,6,0.51321793860305,11,1,0
5,8,7,1,0,6,0.3219042358346086,11,1,0
5,8,7,1,0,6,0.4693752150519487,11,1,0
5,8,6,1,0,6,0.6576996412146332,11,1,0
5,8,10,1,0,6,0.5530749600131418,11,1,0
5,8,6,1,0,6,0.5759927473239447,11,1,0
5,8,10,1,0,6,0.5720070451829355,11,1,0
5,8,6,1,0,6,0.6118640665930274,11,1,0
5,8,7,1,0,6,0.6098712155225229,11,1,0
5,8,6,1,0,6,0.5690177685771786,11,1,0
5,8,6,1,0,6,0.5749963217886926,11,1,0
5,8,10,1,0,6,0.5929319814232339,11,1,0
5,8,10,1,0,6,0.5391250025196096,11,1,0
5,8,6,1,0,6,0.4893037257569946,11,1,0
5,8,6,1,0,6,0.51321793860305,11,1,0
5,8,6,1,0,6,0.4584145341641735,11,1,0
5,8,10,1,0,6,0.510228661997293,11,1,0
5,8,7,1,0,6,0.4006218531195403,11,1,0
5,8,7,1,0,6,0.6307961517628212,11,1,0
5,8,7,1,0,6,0.5211893428850682,11,1,0
5,8,10,1,0,6,0.5809748750002063,11,1,0
5,8,6,1,0,6,0.593928406958486,11,1,0
5,8,7,1,0,6,0.5411178535901141,11,1,0
5,8,6,1,0,6,0.5152107896735545,11,1,0
5,8,7,1,0,6,0.4205503638245862,11,1,0
5,8,10,1,0,6,0.463396661840435,11,1,0
5,8,10,1,0,6,0.4733609171929578,11,1,0
5,8,7,1,0,6,0.6307961517628212,11,1,0
5,8,6,1,0,6,0.4673823639814441,11,1,0
5,8,7,1,0,6,0.457418108628921,11,1,0
5,8,10,1,0,6,0.4713680661224533,11,1,0
5,8,7,1,0,6,0.5231821939555727,11,1,0
5,8,7,1,0,6,0.5251750450260777,11,1,0
5,8,7,1,0,6,0.5500856834073852,11,1,0
5,8,7,1,0,6,0.4653895129109396,11,1,0
5,8,10,1,0,6,0.6875924072722023,11,1,0
5,8,10,1,0,6,0.5042501087857794,11,1,0
5,8,6,1,0,6,0.5042501087857794,11,1,0
5,8,6,1,0,6,0.4703716405872011,11,1,0
5,8,7,1,0,6,0.5191964918145636,11,1,0
5,8,6,1,0,6,0.4534324064879119,11,1,0
5,8,10,1,0,6,0.697556662624725,11,1,0
5,8,7,1,0,6,0.6517210880031196,11,1,0
5,8,7,1,0,6,0.6158497687340365,11,1,0
5,8,6,1,0,6,0.5271678960965822,11,1,0
5,8,7,1,0,6,0.4026147041900449,11,1,0
5,8,10,1,0,6,0.5311535982375913,11,1,0
5,8,6,1,0,6,0.3567791295684391,11,1,0
5,8,7,1,0,6,0.5002644066447702,11,1,0
5,8,7,1,0,6,0.4544288320231643,11,1,0
5,8,10,1,0,6,0.4494467043469028,11,1,0
5,8,10,1,0,6,0.5600499387599079,11,1,0
5,8,7,1,0,6,0.5301571727023389,11,1,0
5,8,7,1,0,6,0.5500856834073852,11,1,0
5,8,10,1,0,6,0.6128604921282799,11,1,0
5,8,7,1,0,6,0.5899427048174769,11,1,0
5,8,6,1,0,6,0.5849605771412154,11,1,0
5,8,7,1,0,6,0.6297997262275687,11,1,0
5,8,6,1,0,6,0.5739998962534402,11,1,0
5,8,10,1,0,6,0.5421142791253666,11,1,0
5,8,6,1,0,6,0.5331464493080958,11,1,0
5,8,7,1,0,6,0.6078783644520183,11,1,0
5,8,6,1,0,6,0.4354967468533706,11,1,0
5,8,10,1,0,6,0.5261714705613297,11,1,0
5,8,7,1,0,6,0.5301571727023389,11,1,0
5,8,10,1,0,6,0.4554252575584165,11,1,0
5,8,6,1,0,6,0.5211893428850682,11,1,0
5,8,7,1,0,6,0.3348577677928884,11,1,0
5,8,6,1,0,6,0.4474538532763982,11,1,0
5,8,6,1,0,6,0.5142143641383021,11,1,0
5,8,6,1,0,6,0.4952822789685086,11,1,0
5,8,10,1,0,6,0.6238211730160551,11,1,0
5,8,10,1,0,6,0.5570606621541508,11,1,0
5,8,10,1,0,6,0.6248175985513075,11,1,0
5,8,10,1,0,6,0.6317925772980733,11,1,0
5,8,7,1,0,6,0.5331464493080958,11,1,0
5,8,7,1,0,6,0.5959212580289905,11,1,0
5,8,7,1,0,6,0.510228661997293,11,1,0
5,8,10,1,0,6,0.3936468743727742,11,1,0
5,8,10,1,0,6,0.5550678110836463,11,1,0
5,8,7,1,0,6,0.5251750450260777,11,1,0
5,8,7,1,0,6,0.536135725913853,11,1,0
5,8,10,1,0,6,0.5162072152088066,11,1,0
5,8,7,1,0,6,0.7463815138520878,11,1,0
5,8,7,1,0,6,0.463396661840435,11,1,0
5,8,6,1,0,6,0.5550678110836463,11,1,0
5,8,6,1,0,6,0.4673823639814441,11,1,0
5,8,6,1,0,6,0.5480928323368802,11,1,0
5,8,6,1,0,6,0.6028962367757567,11,1,0
5,8,7,1,0,6,0.5162072152088066,11,1,0
5,8,7,1,0,6,0.5839641516059633,11,1,0
5,8,10,1,0,6,0.4285217681066045,11,1,0
5,8,10,1,0,6,0.436493172388623,11,1,0
5,8,10,1,0,6,0.4863144491512379,11,1,0
5,8,10,1,0,6,0.5720070451829355,11,1,0
5,8,7,1,0,6,0.4494467043469028,11,1,0
5,8,6,1,0,6,0.6317925772980733,11,1,0
5,8,6,1,0,6,0.4813323214749764,11,1,0
5,8,10,1,0,6,0.4275253425713524,11,1,0
5,8,6,1,0,6,0.4165646616835768,11,1,0
5,8,7,1,0,6,0.5919355558879815,11,1,0
5,8,7,1,0,6,0.4245360659655953,11,1,0
5,8,7,1,0,6,0.6636781944261468,11,1,0
5,8,7,1,0,6,0.4843215980807334,11,1,0
5,8,10,1,0,6,0.5351393003786005,11,1,0
5,8,6,1,0,6,0.6537139390736241,11,1,0
5,8,7,1,0,6,0.5351393003786005,11,1,0
5,8,7,1,0,6,0.5730034707181877,11,1,0
5,8,7,1,0,6,0.5520785344778897,11,1,0
5,8,10,1,0,6,0.5600499387599079,11,1,0
5,8,7,1,0,6,0.5550678110836463,11,1,0
5,8,10,1,0,6,0.7105101945830051,11,1,0
5,8,6,1,0,6,0.537132151449105,11,1,0
5,8,10,1,0,6,0.5182000662793116,11,1,0
5,8,7,1,0,6,0.6068819389167658,11,1,0
5,8,6,1,0,6,0.7134994711887618,11,1,0
5,8,7,1,0,6,0.5979141090994952,11,1,0
5,8,6,1,0,6,0.5221857684203206,11,1,0
5,8,6,1,0,6,0.5500856834073852,11,1,0
5,8,7,1,0,6,0.4175610872188292,11,1,0
5,8,6,1,0,6,0.6447461092563535,11,1,0
5,8,6,1,0,6,0.6327890028333257,11,1,0
5,8,6,1,0,6,0.5451035557311236,11,1,0
5,8,7,1,0,6,0.6238211730160551,11,1,0
5,8,7,1,0,6,0.5142143641383021,11,1,0
5,8,10,1,0,6,0.5281643216318344,11,1,0
5,8,6,1,0,6,0.5451035557311236,11,1,0
5,8,6,1,0,6,0.6517210880031196,11,1,0
5,8,6,1,0,6,0.4903001512922471,11,1,0
5,8,6,1,0,6,0.6836067051311931,11,1,0
5,8,10,1,0,6,0.4723644916577057,11,1,0
5,8,6,1,0,6,0.5341428748433483,11,1,0
5,8,7,1,0,6,0.5590535132246558,11,1,0
5,8,6,1,0,6,0.5540713855483942,11,1,0
5,8,10,1,0,6,0.6038926623110091,11,1,0
5,8,7,1,0,6,0.5690177685771786,11,1,0
5,8,7,1,0,6,0.6537139390736241,11,1,0
5,8,10,1,0,6,0.4195539382893338,11,1,0
5,8,7,1,0,6,0.5231821939555727,11,1,0
5,8,6,1,0,6,0.4673823639814441,11,1,0
5,8,7,1,0,6,0.3707290870619711,11,1,0
5,8,6,1,0,6,0.5730034707181877,11,1,0
5,8,10,1,0,6,0.6258140240865596,11,1,0
5,8,6,1,0,6,0.5191964918145636,11,1,0
5,8,10,1,0,6,0.6128604921282799,11,1,0
5,8,7,1,0,6,0.536135725913853,11,1,0
5,8,7,1,0,6,0.510228661997293,11,1,0
5,8,7,1,0,6,0.5540713855483942,11,1,0
5,8,6,1,0,6,0.4255324915008478,11,1,0
5,8,7,1,0,6,0.5759927473239447,11,1,0
5,8,6,1,0,6,0.6576996412146332,11,1,0
5,8,7,1,0,6,0.3966361509785309,11,1,0
5,8,7,1,0,6,0.5182000662793116,11,1,0
5,8,6,1,0,6,0.7105101945830051,11,1,0
5,8,7,1,0,6,0.5710106196476832,11,1,0
5,8,7,1,0,6,0.5311535982375913,11,1,0
5,8,6,1,0,6,0.6696567476376609,11,1,0
5,8,7,1,0,6,0.51321793860305,11,1,0
5,8,7,1,0,6,0.5979141090994952,11,1,0
5,8,10,1,0,6,0.4464574277411458,11,1,0
5,8,7,1,0,6,0.493289427898004,11,1,0
5,8,6,1,0,6,0.507239385391536,11,1,0
5,8,10,1,0,6,0.5182000662793116,11,1,0
5,8,10,1,0,6,0.6068819389167658,11,1,0
5,8,8,1,0,6,0.0508764902459834,11,1,0
5,8,8,1,0,6,0.0648264477395156,11,1,0
5,8,6,1,0,6,0.0478872136402265,11,1,0
5,8,8,1,0,6,0.1405547884186903,11,1,0
5,5,11,1,0,6,-0.0278411270389482,11,1,0
5,5,11,1,0,6,-0.06769814844904,11,1,0
5,8,11,1,0,6,-0.0427875100677326,11,1,0
5,8,11,1,0,6,0.0877442350503183,11,1,0
5,5,8,1,0,6,-0.0099054674044067,11,1,0
5,8,8,1,0,6,0.1305905330661673,11,1,0
5,8,6,1,0,6,-0.0826445314778245,11,1,0
5,8,8,1,0,6,-0.0487660632792464,11,1,0
5,8,11,1,0,6,0.1305905330661673,11,1,0
5,8,8,1,0,6,0.0897370861208231,11,1,0
5,5,11,1,0,6,0.0130123199063959,11,1,0
5,5,8,1,0,6,0.0767835541625431,11,1,0
5,8,11,1,0,6,0.0718014264862815,11,1,0
5,8,6,1,0,6,-0.0278411270389482,11,1,0
5,8,6,1,0,6,0.0289551284704327,11,1,0
5,8,6,1,0,6,0.0628335966690109,11,1,0
5,8,8,1,0,6,0.1046834691496074,11,1,0
5,8,8,1,0,6,0.0020516390186207,11,1,0
5,8,8,1,0,6,0.1236155543194012,11,1,0
5,8,6,1,0,6,0.032940830611442,11,1,0
5,8,8,1,0,6,-0.0836409570130768,11,1,0
5,5,11,1,0,6,-0.0846373825483291,11,1,0
5,8,11,1,0,6,0.0648264477395156,11,1,0
5,5,11,1,0,6,0.0209837241884143,11,1,0
5,8,11,1,0,6,0.1385619373481855,11,1,0
5,1,6,1,0,6,0.1076727457553644,11,1,0
5,5,11,1,0,6,-0.0109018929396592,11,1,0
5,8,6,1,0,6,-0.0826445314778245,11,1,0
5,5,11,1,0,6,-0.0756695527310584,11,1,0
5,8,6,1,0,6,-0.0477696377439941,11,1,0
5,8,8,1,0,6,-0.0836409570130768,11,1,0
5,8,8,1,0,6,0.1236155543194012,11,1,0
5,8,11,1,0,6,-0.0178768716864251,11,1,0
5,8,6,1,0,6,0.16646185233525,11,1,0
5,8,6,1,0,6,5.878794811619169e-05,11,1,0
5,5,8,1,0,6,0.0219801497236666,11,1,0
5,8,6,1,0,6,0.0877442350503183,11,1,0
5,8,8,1,0,6,0.0568550434574972,11,1,0
5,8,6,1,0,6,0.1923689162518098,11,1,0
5,8,6,1,0,6,0.0837585329093092,11,1,0
5,8,11,1,0,6,0.0977084904028414,11,1,0
5,8,8,1,0,6,0.1684547034057546,11,1,0
5,8,11,1,0,6,-0.0198697227569298,11,1,0
5,8,6,1,0,6,0.099701341473346,11,1,0
5,8,6,1,0,6,0.1146477245021305,11,1,0
5,5,8,1,0,6,-0.0916123612950952,11,1,0
5,8,6,1,0,6,0.0827621073740569,11,1,0
5,8,6,1,0,6,0.1166405755726351,11,1,0
5,8,11,1,0,6,0.0827621073740569,11,1,0
5,8,6,1,0,6,0.059844320063254,11,1,0
5,8,6,1,0,6,-0.0358125313209666,11,1,0
5,8,11,1,0,6,-0.0029304886576408,11,1,0
5,8,8,1,0,6,0.00603734115963,11,1,0
5,8,8,1,0,6,-0.0069161907986499,11,1,0
5,8,6,1,0,6,-0.050758914349751,11,1,0
5,8,6,1,0,6,-0.0995837655771136,11,1,0
5,8,6,1,0,6,-0.0657052973785355,11,1,0
5,8,6,1,0,6,-0.0477696377439941,11,1,0
5,8,8,1,0,6,-0.0019340631223883,11,1,0
5,8,8,1,0,6,-0.0517553398850032,11,1,0
5,8,11,1,0,6,0.1116584478963735,11,1,0
5,8,8,1,0,6,0.1006977670085983,11,1,0
5,8,8,1,0,6,0.1166405755726351,11,1,0
5,8,6,1,0,6,-0.0417910845324803,11,1,0
5,8,6,1,0,6,0.0937227882618322,11,1,0
5,8,8,1,0,6,0.0947192137970844,11,1,0
5,8,6,1,0,6,-0.0348161057857142,11,1,0
5,8,6,1,0,6,0.1236155543194012,11,1,0
5,8,8,1,0,6,0.0409122348934604,11,1,0
5,8,8,1,0,6,-0.0298339781094528,11,1,0
5,8,6,1,0,6,0.0468907881049741,11,1,0
5,5,11,1,0,6,0.032940830611442,11,1,0
5,8,6,1,0,6,0.1116584478963735,11,1,0
5,5,11,1,0,6,-0.0457767866734896,11,1,0
5,8,6,1,0,6,-0.0886230846893384,11,1,0
5,8,6,1,0,6,-0.0587303186317694,11,1,0
5,8,8,1,0,6,0.1106620223611212,11,1,0
5,8,8,1,0,6,0.0209837241884143,11,1,0
5,5,11,1,0,6,0.1166405755726351,11,1,0
5,8,8,1,0,6,-0.053748190955508,11,1,0
5,5,11,1,0,6,-0.0936052123655998,11,1,0
5,8,8,1,0,6,0.0110194688358914,11,1,0
5,1,6,1,0,6,0.0877442350503183,11,1,0
5,8,6,1,0,6,-0.040794658997228,11,1,0
5,8,6,1,0,6,0.1415512139539425,11,1,0
5,5,11,1,0,6,-0.0268447015036958,11,1,0
5,8,8,1,0,6,0.099701341473346,11,1,0
5,8,6,1,0,6,0.0389193838229557,11,1,0
5,8,11,1,0,6,0.0488836391754788,11,1,0
5,8,11,1,0,6,0.0349336816819466,11,1,0
5,8,8,1,0,6,-0.0338196802504619,11,1,0
5,8,6,1,0,6,0.0289551284704327,11,1,0
5,8,11,1,0,6,0.042905085963965,11,1,0
5,8,8,1,0,6,0.156497596982727,11,1,0
5,8,8,1,0,6,0.0887406605855706,11,1,0
5,8,6,1,0,6,0.2043260226748373,11,1,0
5,5,11,1,0,6,-0.0726802761253016,11,1,0
5,8,6,1,0,6,0.1824046608992868,11,1,0
5,8,6,1,0,6,-0.1504014678749808,11,1,0
5,8,8,1,0,6,0.0448979370344695,11,1,0
5,8,11,1,0,6,0.1216227032488965,11,1,0
5,8,11,1,0,6,-0.0158840206159205,11,1,0
5,8,8,1,0,6,-0.0019340631223883,11,1,0
5,8,8,1,0,6,0.0807692563035524,11,1,0
5,8,6,1,0,6,0.1315869586014196,11,1,0
5,5,8,1,0,6,-0.1185158507469072,11,1,0
5,8,6,1,0,6,0.099701341473346,11,1,0
5,8,6,1,0,6,0.1375655118129333,11,1,0
5,8,6,1,0,6,0.1983474694633236,11,1,0
5,5,8,1,0,6,-0.0059197652633976,11,1,0
5,5,11,1,0,6,-0.0198697227569298,11,1,0
5,5,11,1,0,6,-0.06769814844904,11,1,0
5,8,8,1,0,6,0.0568550434574972,11,1,0
5,8,6,1,0,6,0.0508764902459834,11,1,0
5,8,6,1,0,6,0.0349336816819466,11,1,0
5,8,11,1,0,6,0.0279587029351804,11,1,0
5,8,11,1,0,6,-0.0188732972216774,11,1,0
5,8,6,1,0,6,0.072797852021534,11,1,0
5,5,11,1,0,6,-0.1035694677181229,11,1,0
5,8,8,1,0,6,-0.013891169545416,11,1,0
5,8,11,1,0,6,-0.0667017229137878,11,1,0
5,5,11,1,0,6,-0.117519425211655,11,1,0
5,8,6,1,0,6,0.0458943625697218,11,1,0
5,8,6,1,0,6,0.0130123199063959,11,1,0
5,8,6,1,0,6,-0.0318268291799573,11,1,0
5,5,8,1,0,6,-0.0896195102245907,11,1,0
5,8,6,1,0,6,-0.0527517654202557,11,1,0
5,8,6,1,0,6,-0.0497624888144987,11,1,0
5,8,6,1,0,6,-0.0099054674044067,11,1,0
5,8,11,1,0,6,0.2611222781842183,11,1,0
5,5,6,1,0,6,-0.0617195952375264,11,1,0
5,8,8,1,0,6,0.0658228732747679,11,1,0
5,8,11,1,0,6,0.2441830440849292,11,1,0
5,8,11,1,0,6,0.1335798096719241,11,1,0
5,8,8,1,0,6,0.0648264477395156,11,1,0
5,8,6,1,0,6,-0.0627160207727787,11,1,0
5,5,11,1,0,6,0.1056798946848598,11,1,0
5,8,11,1,0,6,-0.000937637587136,11,1,0
5,8,8,1,0,6,0.0399158093582081,11,1,0
5,5,11,1,0,6,0.0080301922301345,11,1,0
5,5,11,1,0,6,-0.0527517654202557,11,1,0
5,5,11,1,0,6,0.2122974269568557,11,1,0
5,8,11,1,0,6,0.0987049159380937,11,1,0
5,5,11,1,0,6,0.0279587029351804,11,1,0
5,8,8,1,0,6,-0.1324658082404395,11,1,0
5,1,6,1,0,6,0.042905085963965,11,1,0
5,8,11,1,0,6,0.1176370011078874,11,1,0
5,5,11,1,0,6,0.0150051709769007,11,1,0
5,8,8,1,0,6,-0.0706874250547971,11,1,0
5,8,8,1,0,6,-0.003926914192893,11,1,0
5,8,6,1,0,6,-0.0368089568562189,11,1,0
5,8,6,1,0,6,0.0807692563035524,11,1,0
5,8,6,1,0,6,0.0269622773999282,11,1,0
5,8,6,1,0,6,0.0558586179222449,11,1,0
5,5,11,1,0,6,0.0668192988100201,11,1,0
5,8,11,1,0,6,-0.000937637587136,11,1,0
5,8,11,1,0,6,0.0578514689927495,11,1,0
5,5,11,1,0,6,0.0917299371913276,11,1,0
5,5,11,1,0,6,0.0588478945280017,11,1,0
5,8,11,1,0,6,-0.0417910845324803,11,1,0
5,8,11,1,0,6,-0.0657052973785355,11,1,0
5,8,6,1,0,6,0.0528693413164879,11,1,0
5,5,11,1,0,6,-0.1753121062562883,11,1,0
5,8,6,1,0,6,0.0558586179222449,11,1,0
5,1,6,1,0,6,0.1126548734316258,11,1,0
5,8,6,1,0,6,0.096712064867589,11,1,0
5,8,8,1,0,6,-0.0397982334619757,11,1,0
5,5,11,1,0,6,-0.0218625738274344,11,1,0
5,5,11,1,0,6,0.0787764052330476,11,1,0
5,8,6,1,0,6,0.00603734115963,11,1,0
5,8,8,1,0,6,-0.1374479359167011,11,1,0
5,8,8,1,0,6,0.029951554005685,11,1,0
5,8,11,1,0,6,0.1016941925438506,11,1,0
5,8,8,1,0,6,0.1016941925438506,11,1,0
5,5,11,1,0,6,-0.0597267441670216,11,1,0
5,8,8,1,0,6,0.1126548734316258,11,1,0
5,8,6,1,0,6,0.1305905330661673,11,1,0
5,8,8,1,0,6,-0.0079126163339022,11,1,0
5,8,6,1,0,6,-0.040794658997228,11,1,0
5,8,6,1,0,6,0.0409122348934604,11,1,0
5,8,11,1,0,6,0.0797728307682999,11,1,0
5,5,11,1,0,6,0.0339372561466943,11,1,0
5,8,11,1,0,6,0.0100230433006391,11,1,0
5,8,8,1,0,6,0.1814082353640345,11,1,0
5,8,6,1,0,6,-0.1852763616088114,11,1,0
5,8,6,1,0,6,0.0568550434574972,11,1,0
5,5,11,1,0,6,-0.0168804461511728,11,1,0
5,8,6,1,0,6,-0.0188732972216774,11,1,0
5,5,11,1,0,6,0.0658228732747679,11,1,0
5,8,6,1,0,6,-0.0866302336188338,11,1,0
5,8,8,1,0,6,0.1375655118129333,11,1,0
5,8,11,1,0,6,0.0458943625697218,11,1,0
5,8,6,1,0,6,0.0558586179222449,11,1,0
5,8,6,1,0,6,0.0379229582877034,11,1,0
5,5,11,1,0,6,-0.0128947440101637,11,1,0
5,8,11,1,0,6,0.0558586179222449,11,1,0
5,5,11,1,0,6,-0.0178768716864251,11,1,0
5,8,6,1,0,6,0.0578514689927495,11,1,0
5,8,8,1,0,6,0.0937227882618322,11,1,0
5,8,6,1,0,6,0.2451794696201815,11,1,0
5,5,11,1,0,6,0.0678157243452724,11,1,0
5,8,8,1,0,6,0.1754296821525207,11,1,0
5,8,8,1,0,6,0.1415512139539425,11,1,0
5,8,6,1,0,6,0.0787764052330476,11,1,0
5,8,8,1,0,6,0.0718014264862815,11,1,0
5,8,8,1,0,6,0.0419086604287127,11,1,0
5,8,11,1,0,6,0.1166405755726351,11,1,0
5,8,8,1,0,6,-0.0228589993626867,11,1,0
5,8,8,1,0,6,0.0419086604287127,11,1,0
5,8,6,1,0,6,0.0648264477395156,11,1,0
5,8,8,1,0,6,-0.0148875950806683,11,1,0
5,8,11,1,0,6,0.1704475544762591,11,1,0
5,5,6,1,0,6,-0.0029304886576408,11,1,0
5,8,6,1,0,6,0.00603734115963,11,1,0
5,8,11,1,0,6,0.0767835541625431,11,1,0
5,8,11,1,0,6,0.0797728307682999,11,1,0
5,5,11,1,0,6,0.0568550434574972,11,1,0
5,10,11,1,0,6,0.0907335116560753,11,1,0
5,5,8,1,0,6,-0.1523943189454856,11,1,0
5,8,11,1,0,6,0.0468907881049741,11,1,0
5,8,11,1,0,6,0.1036870436143551,11,1,0
5,8,6,1,0,6,0.0319444050761897,11,1,0
5,8,8,1,0,6,0.0528693413164879,11,1,0
5,8,8,1,0,6,-0.1753121062562883,11,1,0
5,8,11,1,0,6,0.136569086277681,11,1,0
5,8,8,1,0,6,-0.0876266591540861,11,1,0
5,8,6,1,0,6,-0.0637124463080309,11,1,0
5,8,6,1,0,6,0.1256084053899057,11,1,0
5,8,6,1,0,6,0.0349336816819466,11,1,0
5,8,6,1,0,6,0.0807692563035524,11,1,0
5,8,8,1,0,6,0.1834010864345391,11,1,0
5,8,8,1,0,6,-0.0059197652633976,11,1,0
5,8,8,1,0,6,0.1545047459122223,11,1,0
5,8,6,1,0,6,0.1694511289410068,11,1,0
5,8,11,1,0,6,0.0588478945280017,11,1,0
5,8,8,1,0,6,0.0558586179222449,11,1,0
5,5,11,1,0,6,0.1006977670085983,11,1,0
5,8,6,1,0,6,0.1206262777136442,11,1,0
5,5,11,1,0,6,5.878794811619169e-05,11,1,0
5,8,11,1,0,6,0.0907335116560753,11,1,0
5,8,8,1,0,6,-0.0258482759684435,11,1,0
5,8,6,1,0,6,-0.0069161907986499,11,1,0
5,8,6,1,0,6,0.1305905330661673,11,1,0
5,5,8,1,0,6,0.0648264477395156,11,1,0
5,8,8,1,0,6,0.0747907030920385,11,1,0
5,8,6,1,0,6,0.1385619373481855,11,1,0
5,8,8,1,0,6,-0.0358125313209666,11,1,0
5,8,6,1,0,6,0.0518729157812356,11,1,0
5,8,6,1,0,6,-0.0617195952375264,11,1,0
5,8,6,1,0,6,0.0219801497236666,11,1,0
5,8,6,1,0,6,0.1126548734316258,11,1,0
5,1,6,1,0,6,-0.0148875950806683,11,1,0
5,8,8,1,0,6,-0.0308304036447051,11,1,0
5,8,8,1,0,6,0.1176370011078874,11,1,0
5,8,6,1,0,6,0.0379229582877034,11,1,0
5,8,6,1,0,6,0.0837585329093092,11,1,0
5,8,6,1,0,6,0.0538657668517402,11,1,0
5,8,8,1,0,6,0.0648264477395156,11,1,0
5,8,6,1,0,6,0.0339372561466943,11,1,0
5,8,8,1,0,6,0.0877442350503183,11,1,0
5,8,6,1,0,6,-0.0627160207727787,11,1,0
5,8,6,1,0,6,0.096712064867589,11,1,0
5,8,11,1,0,6,0.0528693413164879,11,1,0
5,8,6,1,0,6,0.003048064553873,11,1,0
5,8,8,1,0,6,0.1923689162518098,11,1,0
5,5,11,1,0,6,-0.1334622337756918,11,1,0
5,8,11,1,0,6,-0.0517553398850032,11,1,0
5,5,8,1,0,6,-0.0128947440101637,11,1,0
5,5,11,1,0,6,-0.0955980634361045,11,1,0
5,8,8,1,0,6,0.1574940225179793,11,1,0
5,8,6,1,0,6,-0.2022155957081005,11,1,0
5,8,6,1,0,6,0.0399158093582081,11,1,0
5,8,11,1,0,6,0.1734368310820161,11,1,0
5,8,8,1,0,6,0.096712064867589,11,1,0
5,8,6,1,0,6,-0.0218625738274344,11,1,0
5,8,11,1,0,6,0.0827621073740569,11,1,0
5,8,8,1,0,6,-0.0118983184749114,11,1,0
5,8,8,1,0,6,0.0718014264862815,11,1,0
5,5,11,1,0,6,-0.0188732972216774,11,1,0
5,8,8,1,0,6,-0.0936052123655998,11,1,0
5,8,6,1,0,6,-0.2291190851599125,11,1,0
5,8,11,1,0,6,0.1246119798546535,11,1,0
5,8,6,1,0,6,-0.0288375525742005,11,1,0
5,8,8,1,0,6,0.0020516390186207,11,1,0
5,8,8,1,0,6,-0.0049233397281453,11,1,0
5,8,8,1,0,6,0.1086691712906167,11,1,0
5,8,6,1,0,6,0.1036870436143551,11,1,0
5,8,8,1,0,6,-0.0118983184749114,11,1,0
5,5,11,1,0,6,-0.0248518504331912,11,1,0
5,8,8,1,0,6,0.0309479795409374,11,1,0
